Date,Symbol,Caetgory,Description,Daily_Returns,Positive Rtn Indicator,Negative Rtn Indicator,Last_Event_Date,EventName,Days,DaysFromEvent,Days Cumulative,T Price,Nearest Event Date,indexedRtn
10/19/98,CL,Commodities,Crude Oil,-0.055826936,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,14.05,10/15/98,-0.037010676
10/20/98,CL,Commodities,Crude Oil,-0.000739098,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,14.05,10/15/98,-0.03772242
10/21/98,CL,Commodities,Crude Oil,0.041420118,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,14.05,10/15/98,0.002135231
10/22/98,CL,Commodities,Crude Oil,-0.0078125,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,14.05,10/15/98,-0.00569395
12/26/00,CL,Commodities,Crude Oil,0.017570665,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,28,1/3/01,-0.048571429
12/27/00,CL,Commodities,Crude Oil,-0.006381381,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,28,1/3/01,-0.054642857
12/28/00,CL,Commodities,Crude Oil,-0.023422743,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,28,1/3/01,-0.076785714
12/29/00,CL,Commodities,Crude Oil,0.036750484,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,28,1/3/01,-0.042857143
1/2/01,CL,Commodities,Crude Oil,0.015298507,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,28,1/3/01,-0.028214286
1/3/01,CL,Commodities,Crude Oil,0.029033444,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,28,1/3/01,0
1/4/01,CL,Commodities,Crude Oil,0.005,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,28,1/3/01,0.005
1/5/01,CL,Commodities,Crude Oil,-0.006751955,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,28,1/3/01,-0.001785714
1/8/01,CL,Commodities,Crude Oil,-0.02254025,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,28,1/3/01,-0.024285714
1/9/01,CL,Commodities,Crude Oil,0.011713031,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,28,1/3/01,-0.012857143
1/10/01,CL,Commodities,Crude Oil,0.066570188,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,28,1/3/01,0.052857143
4/10/01,CL,Commodities,Crude Oil,0.042888563,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,27.95,4/18/01,0.017889088
4/11/01,CL,Commodities,Crude Oil,-0.009490334,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,27.95,4/18/01,0.00822898
4/12/01,CL,Commodities,Crude Oil,0.002484031,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,27.95,4/18/01,0.010733453
4/16/01,CL,Commodities,Crude Oil,0.019115044,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,27.95,4/18/01,0.030053667
4/17/01,CL,Commodities,Crude Oil,-0.019103856,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,27.95,4/18/01,0.010375671
4/18/01,CL,Commodities,Crude Oil,-0.010269122,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,27.95,4/18/01,0
4/19/01,CL,Commodities,Crude Oil,-0.004651163,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,27.95,4/18/01,-0.004651163
4/20/01,CL,Commodities,Crude Oil,-0.030194105,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,27.95,4/18/01,-0.03470483
4/23/01,CL,Commodities,Crude Oil,0.02335063,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,27.95,4/18/01,-0.01216458
4/24/01,CL,Commodities,Crude Oil,-0.027164071,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,27.95,4/18/01,-0.038998211
4/25/01,CL,Commodities,Crude Oil,0.016008935,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,27.95,4/18/01,-0.023613596
9/5/01,CL,Commodities,Crude Oil,0.000742666,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,28.81,9/17/01,-0.064560916
9/6/01,CL,Commodities,Crude Oil,0.023376623,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,28.81,9/17/01,-0.042693509
9/7/01,CL,Commodities,Crude Oil,0.016316171,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,28.81,9/17/01,-0.027073933
9/10/01,CL,Commodities,Crude Oil,-0.014270425,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,28.81,9/17/01,-0.040958001
9/14/01,CL,Commodities,Crude Oil,0.077090119,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,28.81,9/17/01,0.032974662
9/17/01,CL,Commodities,Crude Oil,-0.031922043,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,28.81,9/17/01,0
9/18/01,CL,Commodities,Crude Oil,-0.038528289,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,28.81,9/17/01,-0.038528289
9/19/01,CL,Commodities,Crude Oil,-0.035379061,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,28.81,9/17/01,-0.072544255
9/20/01,CL,Commodities,Crude Oil,-0.004865269,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,28.81,9/17/01,-0.077056578
9/21/01,CL,Commodities,Crude Oil,-0.023317036,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,28.81,9/17/01,-0.098576883
9/24/01,CL,Commodities,Crude Oil,-0.152483635,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,28.81,9/17/01,-0.236029157
8/10/07,CL,Commodities,Crude Oil,-0.001676212,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,71.82,8/17/07,-0.004873294
8/13/07,CL,Commodities,Crude Oil,0.002098783,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,71.82,8/17/07,-0.00278474
8/14/07,CL,Commodities,Crude Oil,0.010611561,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,71.82,8/17/07,0.007797271
8/15/07,CL,Commodities,Crude Oil,0.013125173,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,71.82,8/17/07,0.021024784
8/16/07,CL,Commodities,Crude Oil,-0.031774172,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,71.82,8/17/07,-0.011417432
8/17/07,CL,Commodities,Crude Oil,0.011549296,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,71.82,8/17/07,0
8/20/07,CL,Commodities,Crude Oil,-0.01197438,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,71.82,8/17/07,-0.01197438
8/21/07,CL,Commodities,Crude Oil,-0.019588501,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,71.82,8/17/07,-0.031328321
8/22/07,CL,Commodities,Crude Oil,-0.004455944,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,71.82,8/17/07,-0.035644667
8/23/07,CL,Commodities,Crude Oil,0.008229859,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,71.82,8/17/07,-0.027708159
8/24/07,CL,Commodities,Crude Oil,0.018043821,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,71.82,8/17/07,-0.0101643
1/14/08,CL,Commodities,Crude Oil,0.016290862,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,89.21,1/22/08,0.055935433
1/15/08,CL,Commodities,Crude Oil,-0.024416136,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,89.21,1/22/08,0.03015357
1/16/08,CL,Commodities,Crude Oil,-0.011534276,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,89.21,1/22/08,0.018271494
1/17/08,CL,Commodities,Crude Oil,-0.00781594,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,89.21,1/22/08,0.010312745
1/18/08,CL,Commodities,Crude Oil,-0.002329968,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,89.21,1/22/08,0.007958749
1/22/08,CL,Commodities,Crude Oil,-0.007895907,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,89.21,1/22/08,0
1/23/08,CL,Commodities,Crude Oil,-0.024885103,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,89.21,1/22/08,-0.024885103
1/24/08,CL,Commodities,Crude Oil,0.02781929,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,89.21,1/22/08,0.002241901
1/25/08,CL,Commodities,Crude Oil,0.014539761,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,89.21,1/22/08,0.016814258
1/28/08,CL,Commodities,Crude Oil,0.00308676,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,89.21,1/22/08,0.01995292
1/29/08,CL,Commodities,Crude Oil,0.007143642,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,89.21,1/22/08,0.027239099
10/1/08,CL,Commodities,Crude Oil,-0.020965819,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,88.95,10/8/08,0.107700956
10/2/08,CL,Commodities,Crude Oil,-0.046280321,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,88.95,10/8/08,0.0564362
10/3/08,CL,Commodities,Crude Oil,-0.000957752,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,88.95,10/8/08,0.055424396
10/6/08,CL,Commodities,Crude Oil,-0.064657009,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,88.95,10/8/08,-0.012816189
10/7/08,CL,Commodities,Crude Oil,0.025623505,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,88.95,10/8/08,0.012478921
10/8/08,CL,Commodities,Crude Oil,-0.012325117,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,88.95,10/8/08,0
10/9/08,CL,Commodities,Crude Oil,-0.026531759,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,88.95,10/8/08,-0.026531759
10/10/08,CL,Commodities,Crude Oil,-0.102667745,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,88.95,10/8/08,-0.126475548
10/13/08,CL,Commodities,Crude Oil,0.044916345,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,88.95,10/8/08,-0.087240022
10/14/08,CL,Commodities,Crude Oil,-0.031530977,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,88.95,10/8/08,-0.116020236
10/15/08,CL,Commodities,Crude Oil,-0.05201577,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,88.95,10/8/08,-0.162001124
2/25/20,CL,Commodities,Crude Oil,-0.029749174,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,47.18,3/3/20,0.057651547
2/26/20,CL,Commodities,Crude Oil,-0.023446894,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,47.18,3/3/20,0.032852904
2/27/20,CL,Commodities,Crude Oil,-0.033654833,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,47.18,3/3/20,-0.001907588
2/28/20,CL,Commodities,Crude Oil,-0.04947972,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,47.18,3/3/20,-0.051292921
3/2/20,CL,Commodities,Crude Oil,0.044459339,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,47.18,3/3/20,-0.009114031
3/3/20,CL,Commodities,Crude Oil,0.009197861,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,47.18,3/3/20,0
3/4/20,CL,Commodities,Crude Oil,-0.008478169,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,47.18,3/3/20,-0.008478169
3/5/20,CL,Commodities,Crude Oil,-0.018811458,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,47.18,3/3/20,-0.02713014
3/6/20,CL,Commodities,Crude Oil,-0.100653595,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,47.18,3/3/20,-0.125052989
3/9/20,CL,Commodities,Crude Oil,-0.245881783,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,47.18,3/3/20,-0.34018652
3/10/20,CL,Commodities,Crude Oil,0.103758432,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,47.18,3/3/20,-0.271725307
12/26/00,NQ,Stocks,Nasdaq,0.003442689,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,2531.5,1/3/01,-0.021331227
12/27/00,NQ,Stocks,Nasdaq,0.011705348,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,2531.5,1/3/01,-0.009875568
12/28/00,NQ,Stocks,Nasdaq,-0.001994813,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,2531.5,1/3/01,-0.011850681
12/29/00,NQ,Stocks,Nasdaq,-0.049970018,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,2531.5,1/3/01,-0.061228521
1/2/01,NQ,Stocks,Nasdaq,-0.087944456,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,2531.5,1/3/01,-0.143788268
1/3/01,NQ,Stocks,Nasdaq,0.167935409,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,2531.5,1/3/01,0
1/4/01,NQ,Stocks,Nasdaq,-0.017973533,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,2531.5,1/3/01,-0.017973533
1/5/01,NQ,Stocks,Nasdaq,-0.077433628,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,2531.5,1/3/01,-0.094015406
1/8/01,NQ,Stocks,Nasdaq,0.013734467,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,2531.5,1/3/01,-0.08157219
1/9/01,NQ,Stocks,Nasdaq,0.000430108,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,2531.5,1/3/01,-0.081177168
1/10/01,NQ,Stocks,Nasdaq,0.049441101,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,2531.5,1/3/01,-0.035749556
4/10/01,NQ,Stocks,Nasdaq,0.073024341,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1837.5,4/18/01,-0.124353741
4/11/01,NQ,Stocks,Nasdaq,0.029521442,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1837.5,4/18/01,-0.098503401
4/12/01,NQ,Stocks,Nasdaq,0.042861455,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1837.5,4/18/01,-0.059863946
4/16/01,NQ,Stocks,Nasdaq,-0.056150507,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1837.5,4/18/01,-0.112653061
4/17/01,NQ,Stocks,Nasdaq,0.02575897,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1837.5,4/18/01,-0.089795918
4/18/01,NQ,Stocks,Nasdaq,0.098654709,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1837.5,4/18/01,0
4/19/01,NQ,Stocks,Nasdaq,0.062585034,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1837.5,4/18/01,0.062585034
4/20/01,NQ,Stocks,Nasdaq,0.000512164,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1837.5,4/18/01,0.063129252
4/23/01,NQ,Stocks,Nasdaq,-0.067059125,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1837.5,4/18/01,-0.008163265
4/24/01,NQ,Stocks,Nasdaq,-0.017283951,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1837.5,4/18/01,-0.025306122
4/25/01,NQ,Stocks,Nasdaq,0.017308766,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1837.5,4/18/01,-0.008435374
9/5/01,NQ,Stocks,Nasdaq,-0.005954466,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1258.5,9/17/01,0.127532777
9/6/01,NQ,Stocks,Nasdaq,-0.039464412,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1258.5,9/17/01,0.08303536
9/7/01,NQ,Stocks,Nasdaq,-0.007336757,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1258.5,9/17/01,0.075089392
9/10/01,NQ,Stocks,Nasdaq,0.013303769,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1258.5,9/17/01,0.089392133
9/11/01,NQ,Stocks,Nasdaq,-0.025528811,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1258.5,9/17/01,0.061581248
9/17/01,NQ,Stocks,Nasdaq,-0.058008982,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1258.5,9/17/01,0
9/18/01,NQ,Stocks,Nasdaq,-0.01946762,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1258.5,9/17/01,-0.01946762
9/19/01,NQ,Stocks,Nasdaq,-0.019854133,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1258.5,9/17/01,-0.03893524
9/20/01,NQ,Stocks,Nasdaq,-0.033484911,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1258.5,9/17/01,-0.071116408
9/21/01,NQ,Stocks,Nasdaq,-0.026090676,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1258.5,9/17/01,-0.095351609
9/24/01,NQ,Stocks,Nasdaq,0.050505051,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1258.5,9/17/01,-0.049662296
8/10/07,NQ,Stocks,Nasdaq,-0.00848111,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1892.25,8/17/07,0.019421324
8/13/07,NQ,Stocks,Nasdaq,0.006998445,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1892.25,8/17/07,0.026555688
8/14/07,NQ,Stocks,Nasdaq,-0.014285714,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1892.25,8/17/07,0.011890606
8/15/07,NQ,Stocks,Nasdaq,-0.018931975,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1892.25,8/17/07,-0.007266482
8/16/07,NQ,Stocks,Nasdaq,-0.011711472,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1892.25,8/17/07,-0.018892852
8/17/07,NQ,Stocks,Nasdaq,0.019256666,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,1892.25,8/17/07,0
8/20/07,NQ,Stocks,Nasdaq,0.002906593,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1892.25,8/17/07,0.002906593
8/21/07,NQ,Stocks,Nasdaq,0.011592676,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1892.25,8/17/07,0.014532963
8/22/07,NQ,Stocks,Nasdaq,0.013152754,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1892.25,8/17/07,0.027876866
8/23/07,NQ,Stocks,Nasdaq,-0.002827763,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1892.25,8/17/07,0.024970273
8/24/07,NQ,Stocks,Nasdaq,0.015467904,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1892.25,8/17/07,0.040824415
1/14/08,NQ,Stocks,Nasdaq,0.015320696,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1801,1/22/08,0.085508051
1/15/08,NQ,Stocks,Nasdaq,-0.021994885,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1801,1/22/08,0.061632426
1/16/08,NQ,Stocks,Nasdaq,-0.016213389,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1801,1/22/08,0.044419767
1/17/08,NQ,Stocks,Nasdaq,-0.013290803,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1801,1/22/08,0.03053859
1/18/08,NQ,Stocks,Nasdaq,-0.003502155,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1801,1/22/08,0.026929484
1/22/08,NQ,Stocks,Nasdaq,-0.026223304,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1801,1/22/08,0
1/23/08,NQ,Stocks,Nasdaq,0.003609106,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1801,1/22/08,0.003609106
1/24/08,NQ,Stocks,Nasdaq,0.016320885,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1801,1/22/08,0.019988895
1/25/08,NQ,Stocks,Nasdaq,-0.023679913,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1801,1/22/08,-0.004164353
1/28/08,NQ,Stocks,Nasdaq,0.009339281,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1801,1/22/08,0.005136036
1/29/08,NQ,Stocks,Nasdaq,0.000966717,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1801,1/22/08,0.006107718
10/1/08,NQ,Stocks,Nasdaq,-0.016048613,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1320,10/8/08,0.196022727
10/2/08,NQ,Stocks,Nasdaq,-0.043230404,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1320,10/8/08,0.144318182
10/3/08,NQ,Stocks,Nasdaq,-0.021847071,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1320,10/8/08,0.119318182
10/6/08,NQ,Stocks,Nasdaq,-0.048054146,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1320,10/8/08,0.065530303
10/7/08,NQ,Stocks,Nasdaq,-0.04976893,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1320,10/8/08,0.0125
10/8/08,NQ,Stocks,Nasdaq,-0.012345679,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,1320,10/8/08,0
10/9/08,NQ,Stocks,Nasdaq,-0.036363636,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,1320,10/8/08,-0.036363636
10/10/08,NQ,Stocks,Nasdaq,0.008254717,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,1320,10/8/08,-0.028409091
10/13/08,NQ,Stocks,Nasdaq,0.137231969,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,1320,10/8/08,0.104924242
10/14/08,NQ,Stocks,Nasdaq,-0.063421323,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,1320,10/8/08,0.034848485
10/15/08,NQ,Stocks,Nasdaq,-0.100292826,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,1320,10/8/08,-0.068939394
2/25/20,NQ,Stocks,Nasdaq,-0.02604224,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,8582.5,3/3/20,0.031663268
2/26/20,NQ,Stocks,Nasdaq,-0.00045176,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,8582.5,3/3/20,0.031197204
2/27/20,NQ,Stocks,Nasdaq,-0.052823367,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,8582.5,3/3/20,-0.023274104
2/28/20,NQ,Stocks,Nasdaq,0.008499597,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,8582.5,3/3/20,-0.014972327
3/2/20,NQ,Stocks,Nasdaq,0.039892359,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,8582.5,3/3/20,0.02432275
3/3/20,NQ,Stocks,Nasdaq,-0.023745201,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,8582.5,3/3/20,0
3/4/20,NQ,Stocks,Nasdaq,0.036586076,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,8582.5,3/3/20,0.036586076
3/5/20,NQ,Stocks,Nasdaq,-0.02784803,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,8582.5,3/3/20,0.007719196
3/6/20,NQ,Stocks,Nasdaq,-0.01682324,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,8582.5,3/3/20,-0.009233906
3/9/20,NQ,Stocks,Nasdaq,-0.064886955,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,8582.5,3/3/20,-0.073521701
3/10/20,NQ,Stocks,Nasdaq,0.047789725,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,8582.5,3/3/20,-0.029245558
10/8/98,SI,Commodities,Silver,-0.027253261,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,4.895,10/15/98,0.020837589
10/9/98,SI,Commodities,Silver,-0.039423654,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,4.895,10/15/98,-0.019407559
10/12/98,SI,Commodities,Silver,0.007916667,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,4.895,10/15/98,-0.011644535
10/13/98,SI,Commodities,Silver,0.000413394,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,4.895,10/15/98,-0.011235955
10/14/98,SI,Commodities,Silver,-0.002066116,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,4.895,10/15/98,-0.013278856
10/15/98,SI,Commodities,Silver,0.013457557,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,4.895,10/15/98,0
10/16/98,SI,Commodities,Silver,0.011235955,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,4.895,10/15/98,0.011235955
10/19/98,SI,Commodities,Silver,-0.013131313,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,4.895,10/15/98,-0.002042901
10/20/98,SI,Commodities,Silver,0,0,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,4.895,10/15/98,-0.002042901
10/21/98,SI,Commodities,Silver,0,0,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,4.895,10/15/98,-0.002042901
10/22/98,SI,Commodities,Silver,-0.000409417,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,4.895,10/15/98,-0.002451481
12/26/00,SI,Commodities,Silver,0.002566845,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,4.54,1/3/01,0.032378855
12/27/00,SI,Commodities,Silver,-0.008534244,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,4.54,1/3/01,0.023568282
12/28/00,SI,Commodities,Silver,-0.002151926,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,4.54,1/3/01,0.021365639
12/29/00,SI,Commodities,Silver,-0.000431313,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,4.54,1/3/01,0.02092511
1/2/01,SI,Commodities,Silver,-0.008629989,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,4.54,1/3/01,0.012114537
1/3/01,SI,Commodities,Silver,-0.011969532,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,4.54,1/3/01,0
